Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Person_Serial_No	Relation_to_Head	Sex	Age	Marital_Status	General_Education	Technical_Education	Status_of_Current_Attendance	Type_of_Educationa_Institution	Registered_with_Emp_Exchange	Vocational_Training	Field_of_Training	MGNREG_jobcard	MGNREG_work	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
4	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	2	3	3	0	3	Unmarried child	Male	6	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Government	 	 	 	 	 	 	 	2	4	17455	1	1	34909	MEGHALAYA	West Khasi Hills	715041203	87.275
5	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	2	3	3	0	4	Unmarried child	Female	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	17455	1	1	34909	MEGHALAYA	West Khasi Hills	715041203	87.275
6	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	2	3	3	0	5	Unmarried child	Female	4	Never married	Not literate	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Government	 	 	 	 	 	 	 	2	4	17455	1	1	34909	MEGHALAYA	West Khasi Hills	715041203	87.275
2	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	2	4	3	0	1	Self	Female	54	Widowed	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	17455	1	1	34909	MEGHALAYA	West Khasi Hills	715041204	87.275
3	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	2	4	3	0	2	Spouse of married child	Male	39	Widowed	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	17455	1	1	34909	MEGHALAYA	West Khasi Hills	715041204	87.275
4	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	2	4	3	0	3	Grandchild	Female	12	Never married	Literate:  primary	No technical education	Currently attending in: Middle	 	 	 	 	 	 	 	 	2	4	17455	1	1	34909	MEGHALAYA	West Khasi Hills	715041204	87.275
5	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	2	4	3	0	4	Grandchild	Female	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	 	 	 	 	 	 	 	 	2	4	17455	1	1	34909	MEGHALAYA	West Khasi Hills	715041204	87.275
2	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	3	1	3	0	1	Self	Female	55	Widowed	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	did not seek work	 	 	2	4	251345	1	1	502690	MEGHALAYA	West Khasi Hills	715041301	1256.725
3	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	3	1	3	0	2	Unmarried child	Male	30	Never married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	251345	1	1	502690	MEGHALAYA	West Khasi Hills	715041301	1256.725
2	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	3	2	3	0	1	Self	Female	58	Widowed	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	did not seek work	 	 	2	4	251345	1	1	502690	MEGHALAYA	West Khasi Hills	715041302	1256.725
3	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	3	2	3	0	2	Married child	Female	38	Currently married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	251345	1	1	502690	MEGHALAYA	West Khasi Hills	715041302	1256.725
4	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	3	2	3	0	3	Spouse of married child	Male	44	Currently married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	251345	1	1	502690	MEGHALAYA	West Khasi Hills	715041302	1256.725
5	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	3	2	3	0	4	Grandchild	Female	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Local body	 	 	 	 	 	 	 	2	4	251345	1	1	502690	MEGHALAYA	West Khasi Hills	715041302	1256.725
6	71504	68	100	Central	Rural	171	4	4	3	0	1	2	1710	1	3	2	3	0	5	Grandchild	Female	6	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Local body	 	 	 	 	 	 	 	2	4	251345	1	1	502690	MEGHALAYA	West Khasi Hills	715041302	1256.725
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	1	Self	Male	36	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	2	Spouse of head	Female	34	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	3	Unmarried child	Male	15	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	4	Unmarried child	Male	9	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
6	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	5	Unmarried child	Male	1	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
7	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	6	Unmarried child	Female	11	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
8	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	7	Unmarried child	Female	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
9	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	8	Unmarried child	Female	6	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
10	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	1	3	0	9	Father/ mother/ father-in-law/ mother-in-law	Female	65	Widowed	Literate:  below primary	No technical education	 	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011101	56.84
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	2	3	0	1	Self	Male	59	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011102	56.84
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	2	3	0	2	Spouse of head	Female	54	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011102	56.84
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	2	3	0	3	Married child	Female	18	Currently married	Literate:  primary	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011102	56.84
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	1	2	3	0	4	Spouse of married child	Male	28	Currently married	Literate:  below primary	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011102	56.84
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	1	3	0	1	Self	Male	26	Currently married	Literate:  below primary	No technical education	Currently not attending:  Never attended: To attend domestic	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011201	56.84
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	1	3	0	2	Spouse of head	Female	24	Currently married	Literate:  primary	No technical education	Currently not attending:  Never attended: To attend domestic	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011201	56.84
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	1	3	0	3	Unmarried child	Female	3	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011201	56.84
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	1	3	0	4	Unmarried child	Female	1	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011201	56.84
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	2	3	0	1	Self	Female	38	Widowed	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011202	56.84
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	2	3	0	2	Unmarried child	Male	16	Never married	Literate:  primary	No technical education	Currently not attending:  Never attended: To supplement hous	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011202	56.84
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	2	3	0	3	Unmarried child	Female	13	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011202	56.84
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	2	3	0	4	Unmarried child	Female	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011202	56.84
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	3	3	0	1	Self	Male	45	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011203	56.84
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	3	3	0	2	Spouse of head	Female	40	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011203	56.84
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	3	3	0	3	Unmarried child	Male	15	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011203	56.84
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	3	3	0	4	Unmarried child	Male	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011203	56.84
6	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	3	3	0	5	Unmarried child	Female	13	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011203	56.84
7	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	3	3	0	6	Unmarried child	Female	4	Never married	Not literate	No technical education	 	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011203	56.84
8	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	3	3	0	7	Unmarried child	Female	1	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011203	56.84
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	4	3	0	1	Self	Male	36	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011204	56.84
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	4	3	0	2	Spouse of head	Female	32	Currently married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011204	56.84
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	4	3	0	3	Unmarried child	Male	3	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011204	56.84
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	4	3	0	4	Unmarried child	Female	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011204	56.84
6	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	4	3	0	5	Unmarried child	Female	1	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011204	56.84
7	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	2	4	3	0	6	Father/ mother/ father-in-law/ mother-in-law	Female	52	Widowed	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	11368	1	1	22737	MEGHALAYA	West Khasi Hills	715011204	56.84
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	1	3	0	1	Self	Male	58	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011301	1291.125
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	1	3	0	2	Spouse of head	Female	50	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011301	1291.125
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	1	3	0	3	Unmarried child	Male	18	Never married	Literate:  primary	No technical education	Currently not attending:  Never attended: Education not cons	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011301	1291.125
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	1	3	0	4	Unmarried child	Female	14	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	 	 	 	 	 	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011301	1291.125
2	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	2	3	0	1	Self	Male	25	Currently married	Literate:  below primary	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011302	1291.125
3	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	2	3	0	2	Spouse of head	Female	24	Currently married	Literate:  primary	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011302	1291.125
4	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	2	3	0	3	Unmarried child	Male	6	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011302	1291.125
5	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	2	3	0	4	Unmarried child	Male	3	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011302	1291.125
6	71501	68	100	Central	Rural	171	4	4	4	0	1	1	1710	1	3	2	3	0	5	Unmarried child	Female	0	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	258225	1	1	516450	MEGHALAYA	West Khasi Hills	715011302	1291.125
2	71502	68	100	Central	Rural	171	5	5	1	0	1	2	1710	1	1	1	3	0	1	Self	Male	30	Never married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	20909	1	1	41817	MEGHALAYA	Ri Bhoi  *	715021101	104.545
3	71502	68	100	Central	Rural	171	5	5	1	0	1	2	1710	1	1	1	3	0	2	Father/ mother/ father-in-law/ mother-in-law	Male	80	Currently married	Literate:  below primary	No technical education	 	 	 	 	 	 	 	 	 	2	4	20909	1	1	41817	MEGHALAYA	Ri Bhoi  *	715021101	104.545
4	71502	68	100	Central	Rural	171	5	5	1	0	1	2	1710	1	1	1	3	0	3	Father/ mother/ father-in-law/ mother-in-law	Female	75	Currently married	Not literate	No technical education	 	 	 	 	 	 	 	 	 	2	4	20909	1	1	41817	MEGHALAYA	Ri Bhoi  *	715021101	104.545
2	71502	68	100	Central	Rural	171	5	5	1	0	1	2	1710	1	1	2	3	0	1	Self	Male	27	Currently married	Literate:  middle	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	20909	1	1	41817	MEGHALAYA	Ri Bhoi  *	715021102	104.545
3	71502	68	100	Central	Rural	171	5	5	1	0	1	2	1710	1	1	2	3	0	2	Spouse of head	Female	32	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	20909	1	1	41817	MEGHALAYA	Ri Bhoi  *	715021102	104.545
4	71502	68	100	Central	Rural	171	5	5	1	0	1	2	1710	1	1	2	3	0	3	Unmarried child	Male	14	Never married	Literate:  primary	No technical education	Ever attended but currently not attending: To supplement hou	 	 	 	 	 	 	 	 	2	4	20909	1	1	41817	MEGHALAYA	Ri Bhoi  *	715021102	104.545
5	71502	68	100	Central	Rural	171	5	5	1	0	1	2	1710	1	1	2	3	0	4	Unmarried child	Male	5	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	20909	1	1	41817	MEGHALAYA	Ri Bhoi  *	715021102	104.545
